ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPM,CPA
1121098,2017-08-29,2017-08-29,1178,144532,30-34,M,15,18,21,1267550.0,123,236.7699986,24.0,10.0,9.703759220543568e-05,1.924959338211382,0.18679341927340146,23.676999860000002
1121100,2017-08-29,2017-08-29,1178,144532,30-34,M,15,20,17,3052003.0,340,639.9499981,60.0,17.0,0.00011140224960460393,1.8822058767647059,0.20968196889059415,37.64411753529412
1121101,2017-08-28,2017-08-28,1178,144532,30-34,M,15,17,21,29945.0,1,1.590000033,2.0,1.0,3.3394556687259975e-05,1.590000033,0.05309734623476373,1.590000033
1121102,2017-08-25,2017-08-25,1178,144532,30-34,M,15,18,20,357856.0,30,52.97000015,7.0,3.0,8.383260305821336e-05,1.7656666716666665,0.1480204332189484,17.656666716666667
1121104,2017-08-25,2017-08-25,1178,144533,30-34,M,16,20,20,2080666.0,202,360.1500015,40.0,21.0,9.708429896965683e-05,1.7829207995049503,0.17309361593835818,17.150000071428572
1121105,2017-08-26,2017-08-26,1178,144533,30-34,M,16,22,19,145999.0,9,16.5200001,5.0,2.0,6.164425783738245e-05,1.8355555666666667,0.11315146062644266,8.26000005
1121107,2017-08-26,2017-08-26,1178,144533,30-34,M,16,17,19,32616.0,1,1.539999962,2.0,0.0,3.06597988717194e-05,1.539999962,0.04721608909737552,0.0
1121108,2017-08-26,2017-08-26,1178,144533,30-34,M,16,20,18,984521.0,95,163.8999972,26.0,14.0,9.64936248185666e-05,1.7252631284210527,0.16647689302716753,11.707142657142857
1121110,2017-08-26,2017-08-26,1178,144534,30-34,M,18,20,22,880814.0,123,210.3600006,6.0,2.0,0.00013964355698251843,1.7102439073170732,0.23882454252543672,105.1800003
1121111,2017-08-26,2017-08-26,1178,144534,30-34,M,18,19,21,182452.0,20,35.73000026,4.0,1.0,0.00010961787209786684,1.786500013,0.19583232992787142,35.73000026
1121113,2017-08-27,2017-08-27,1178,144534,30-34,M,18,24,24,894911.0,120,215.8399994,7.0,4.0,0.00013409154653367766,1.7986666616666667,0.2411859943614505,53.95999985
1121114,2017-08-27,2017-08-27,1178,144534,30-34,M,18,23,23,31349.0,2,3.800000072,1.0,0.0,6.379788828989761e-05,1.900000036,0.12121599004752942,0.0
1121115,2017-08-26,2017-08-26,1178,144535,30-34,M,19,21,21,410310.0,55,96.80000055,3.0,0.0,0.0001340449903731325,1.76000001,0.2359191843971631,0.0
1121116,2017-08-26,2017-08-26,1178,144535,30-34,M,19,20,24,572450.0,89,157.329998,7.0,4.0,0.00015547209363263168,1.7677527865168539,0.2748362267446938,39.3324995
1121117,2017-08-26,2017-08-26,1178,144535,30-34,M,19,24,25,98759.0,15,26.56999946,1.0,1.0,0.00015188489150355918,1.7713332973333331,0.26903876568211504,26.56999946
1121119,2017-08-25,2017-08-25,1178,144535,30-34,M,19,21,22,345371.0,54,93.08999991,7.0,3.0,0.00015635360235804395,1.7238888872222222,0.26953623758219425,31.029999970000002
1121121,2017-08-25,2017-08-25,1178,144536,30-34,M,20,22,25,323899.0,46,78.9200002,5.0,1.0,0.00014201958017777148,1.7156521782608696,0.24365620208768785,78.9200002
1121122,2017-08-25,2017-08-25,1178,144536,30-34,M,20,21,25,399199.0,58,103.1500002,3.0,0.0,0.000145290945117598,1.7784482793103447,0.2583924313437659,0.0
1121123,2017-08-25,2017-08-25,1178,144536,30-34,M,20,24,22,171202.0,22,36.53000021,3.0,1.0,0.0001285031716919195,1.6604545549999998,0.21337367676779476,36.53000021
1121124,2017-08-26,2017-08-26,1178,144536,30-34,M,20,26,24,128386.0,15,28.85000002,2.0,1.0,0.00011683516894365429,1.9233333346666666,0.22471297509074198,28.85000002
1121125,2017-08-26,2017-08-26,1178,144536,30-34,M,20,26,24,1034284.0,152,257.7099986,20.0,9.0,0.0001469615695495628,1.6954605171052632,0.2491675387031028,28.63444428888889
1121126,2017-08-26,2017-08-26,1178,144536,30-34,M,20,21,24,45923.0,5,7.220000148,2.0,0.0,0.00010887790431809768,1.4440000296,0.157219697058119,0.0
1121127,2017-08-26,2017-08-26,1178,144537,30-34,M,21,23,22,40873.0,4,7.899999976,2.0,1.0,9.786411567538473e-05,1.974999994,0.19328162787170017,7.899999976
1121128,2017-08-26,2017-08-26,1178,144537,30-34,M,21,26,22,286553.0,34,62.06000042,2.0,1.0,0.00011865169794069509,1.82529413,0.21657424776568385,62.06000042
1121129,2017-08-28,2017-08-28,1178,144537,30-34,M,21,25,25,20618.0,1,2.099999905,2.0,1.0,4.850130953535746e-05,2.099999905,0.10185274541662624,2.099999905
1121131,2017-08-28,2017-08-28,1178,144537,30-34,M,21,27,25,83591.0,7,14.14000046,2.0,2.0,8.374107260350995e-05,2.0200000657142856,0.16915697216207487,7.07000023
1121132,2017-08-21,2017-08-21,1178,144537,30-34,M,21,23,27,114923.0,12,23.73000026,4.0,2.0,0.00010441774057412354,1.9775000216666667,0.2064860842477137,11.86500013
1121133,2017-08-21,2017-08-21,1178,144538,30-34,M,22,25,23,25002.0,1,1.710000038,1.0,0.0,3.999680025597952e-05,1.710000038,0.0683945299576034,0.0
1121134,2017-08-21,2017-08-21,1178,144538,30-34,M,22,27,28,68905.0,5,9.440000057,1.0,0.0,7.256367462448299e-05,1.8880000114000002,0.13700021851824978,0.0
1121136,2017-08-21,2017-08-21,1178,144538,30-34,M,22,26,26,169588.0,16,27.79999924,1.0,0.0,9.43462980871288e-05,1.7374999525,0.16392668844493713,0.0
1121138,2017-08-21,2017-08-21,1178,144538,30-34,M,22,26,24,328991.0,35,67.65000057,5.0,2.0,0.00010638588897568627,1.9328571591428572,0.2056287271384324,33.825000285
1121141,2017-08-21,2017-08-21,1178,144539,30-34,M,23,29,27,23198.0,2,2.980000019,1.0,0.0,8.621432882145013e-05,1.4900000095,0.1284593507629968,0.0
1121142,2017-08-21,2017-08-21,1178,144539,30-34,M,23,24,27,26890.0,2,3.24000001,1.0,0.0,7.437709185570845e-05,1.620000005,0.12049088917813314,0.0
1121143,2017-08-21,2017-08-21,1178,144539,30-34,M,23,28,27,221695.0,31,52.26000011,5.0,2.0,0.00013983175082884144,1.6858064551612904,0.235729268183766,26.130000055
1121152,2017-08-20,2017-08-20,1178,144541,30-34,M,24,29,28,88443.0,7,13.0400002,1.0,1.0,7.914702124532185e-05,1.8628571714285713,0.1474395961240573,13.0400002
1121153,2017-08-20,2017-08-20,1178,144541,30-34,M,24,27,30,187856.0,23,38.38999975,5.0,1.0,0.00012243420492291968,1.6691304239130436,0.2043586563644494,38.38999975
1121164,2017-08-19,2017-08-19,1178,144545,30-34,M,25,31,30,570699.0,80,138.7699997,9.0,2.0,0.00014017897350442177,1.73462499625,0.2431579513894365,69.38499985
1121167,2017-08-19,2017-08-19,1178,144545,30-34,M,25,29,31,1063508.0,145,260.3800013,23.0,7.0,0.00013634124049842597,1.7957241468965517,0.24483125778085355,37.19714304285714
1121168,2017-08-19,2017-08-19,1178,144545,30-34,M,25,27,28,50523.0,6,8.549999952,1.0,0.0,0.00011875779348019714,1.424999992,0.16922985475921856,0.0
1121172,2017-08-20,2017-08-20,1178,144547,30-34,M,26,30,28,87935.0,9,15.63000023,1.0,0.0,0.00010234832546767499,1.7366666922222223,0.17774492784443055,0.0
1121173,2017-08-20,2017-08-20,1178,144547,30-34,M,26,31,32,278225.0,33,60.19999957,3.0,0.0,0.00011860903944649115,1.8242424112121214,0.2163716401114206,0.0
1121175,2017-08-20,2017-08-20,1178,144547,30-34,M,26,28,29,209461.0,20,34.19000006,1.0,0.0,9.548316870443663e-05,1.709500003,0.16322847718668393,0.0
1121177,2017-08-20,2017-08-20,1178,144547,30-34,M,26,28,29,26316.0,2,3.24000001,3.0,0.0,7.599939200486396e-05,1.620000005,0.1231190154278766,0.0
1121181,2017-08-20,2017-08-20,1178,144549,30-34,M,27,32,29,41030.0,3,5.140000105,2.0,1.0,7.3117231294175e-05,1.7133333683333334,0.12527419217645624,5.140000105
1121182,2017-08-20,2017-08-20,1178,144549,30-34,M,27,28,33,876671.0,120,216.5599982,22.0,4.0,0.0001368814526772301,1.8046666516666667,0.24702539287828612,54.13999955
1121183,2017-08-21,2017-08-21,1178,144549,30-34,M,27,32,29,399392.0,53,93.07000041,5.0,0.0,0.00013270170659402292,1.7560377435849057,0.2330292054172342,0.0
1121184,2017-08-22,2017-08-22,1178,144549,30-34,M,27,31,29,283858.0,30,56.05999923,1.0,0.0,0.00010568664613997139,1.8686666410000001,0.19749311004093598,0.0
1121185,2017-08-23,2017-08-23,1178,144549,30-34,M,27,28,29,260699.0,31,54.09999871,5.0,2.0,0.00011891108136203054,1.7451612487096775,0.20751901123517927,27.049999355
1121193,2017-08-23,2017-08-23,1178,144552,30-34,M,28,34,29,57781.0,5,7.800000072,2.0,1.0,8.653363562416712e-05,1.5600000144,0.13499247281978505,7.800000072
1121195,2017-08-23,2017-08-23,1178,144552,30-34,M,28,34,33,38757.0,3,5.220000029,1.0,0.0,7.740537193281214e-05,1.7400000096666668,0.13468534791134507,0.0
1121196,2017-08-23,2017-08-23,1178,144552,30-34,M,28,29,29,1392288.0,206,358.5500029,31.0,7.0,0.00014795789376910524,1.740533994660194,0.2575257438834494,51.22142898571428
1121197,2017-08-23,2017-08-23,1178,144552,30-34,M,28,30,32,1109387.0,159,280.9899995,13.0,2.0,0.00014332239335777326,1.7672327012578617,0.25328402036439945,140.49499975
1121202,2017-08-28,2017-08-28,1178,144554,30-34,M,29,32,34,581281.0,65,115.1200008,10.0,5.0,0.00011182199314961266,1.7710769353846154,0.19804535293601547,23.02400016
1121203,2017-08-23,2017-08-23,1178,144554,30-34,M,29,35,33,1048861.0,128,219.770002,22.0,8.0,0.0001220371431486155,1.716953140625,0.20953205620191806,27.47125025
1121205,2017-08-23,2017-08-23,1178,144554,30-34,M,29,32,30,297452.0,30,52.01999986,4.0,1.0,0.00010085660879738579,1.7339999953333334,0.1748853591840028,52.01999986
1121206,2017-08-23,2017-08-23,1178,144554,30-34,M,29,34,31,227925.0,22,35.30999994,22.0,12.0,9.652297905012614e-05,1.6049999972727271,0.15491938111220793,2.942499995
1121207,2017-08-23,2017-08-23,1178,144554,30-34,M,29,34,31,374175.0,38,63.32000101,8.0,3.0,0.00010155675820137636,1.6663158160526315,0.16922563241798622,21.10666700333333
1121211,2017-08-23,2017-08-23,1178,144556,30-34,M,30,32,31,223586.0,32,54.24000037,1.0,0.0,0.0001431216623581083,1.6950000115625,0.24259121935183775,0.0
1121213,2017-08-22,2017-08-22,1178,144556,30-34,M,30,31,35,283170.0,39,65.22999996,2.0,1.0,0.00013772645407352473,1.6725641015384616,0.23035632291556307,65.22999996
1121215,2017-08-22,2017-08-22,1178,144556,30-34,M,30,31,34,41636.0,3,4.210000038,1.0,0.0,7.20530310308387e-05,1.4033333460000001,0.1011144211259487,0.0
1121216,2017-08-22,2017-08-22,1178,144556,30-34,M,30,32,34,198658.0,30,48.60999978,8.0,1.0,0.0001510132992378862,1.6203333260000001,0.24469188142435747,48.60999978
1121220,2017-08-22,2017-08-22,1178,144558,30-34,M,31,37,35,100596.0,10,13.91999972,4.0,2.0,9.940753111455723e-05,1.391999972,0.13837528052805279,6.95999986
1121223,2017-08-22,2017-08-22,1178,144558,30-34,M,31,37,35,64020.0,5,11.0599997,1.0,0.0,7.810059356451109e-05,2.21199994,0.17275850827866293,0.0
1121224,2017-08-23,2017-08-23,1178,144558,30-34,M,31,32,33,14289.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121229,2017-08-22,2017-08-22,1178,144561,30-34,M,32,36,37,404866.0,43,87.42000079,4.0,0.0,0.00010620797992422184,2.033023274186047,0.2159232950902274,0.0
1121231,2017-08-22,2017-08-22,1178,144561,30-34,M,32,36,35,22256.0,1,1.659999967,1.0,1.0,4.4931703810208485e-05,1.659999967,0.07458662684219985,1.659999967
1121233,2017-08-22,2017-08-22,1178,144561,30-34,M,32,34,36,57690.0,4,6.74000001,1.0,0.0,6.933610677760443e-05,1.6850000025,0.11683134009360376,0.0
1121241,2017-08-27,2017-08-27,1178,144562,30-34,M,36,40,37,24952.0,5,8.220000267,3.0,2.0,0.00020038473869830073,1.6440000533999999,0.32943252112055144,4.1100001335
1121242,2017-08-27,2017-08-27,1178,144562,30-34,M,36,37,39,38900.0,3,5.580000043,1.0,0.0,7.712082262210797e-05,1.8600000143333333,0.1434447311825193,0.0
1121243,2017-08-22,2017-08-22,1178,144562,30-34,M,36,42,42,53520.0,6,9.2299999,1.0,1.0,0.00011210762331838565,1.5383333166666666,0.1724588920029895,9.2299999
1121244,2017-08-22,2017-08-22,1178,144562,30-34,M,36,41,41,181683.0,20,34.22999972,2.0,1.0,0.00011008184585239125,1.7114999860000002,0.1884050776352218,34.22999972
1121245,2017-08-22,2017-08-22,1178,144562,30-34,M,36,37,40,29185.0,2,3.149999976,1.0,0.0,6.85283536063046e-05,1.574999988,0.10793215610758952,0.0
1121246,2017-08-22,2017-08-22,1178,144562,30-34,M,36,41,38,105047.0,13,20.2099994,3.0,1.0,0.0001237541291041153,1.5546153384615384,0.19239006730320715,20.2099994
1121250,2017-08-22,2017-08-22,1178,144565,30-34,M,63,67,64,287976.0,31,59.43999982,3.0,2.0,0.00010764785954385087,1.917419349032258,0.2064060887712865,29.71999991
1121251,2017-08-23,2017-08-23,1178,144565,30-34,M,63,65,69,212175.0,22,38.58999968,2.0,1.0,0.00010368799340167315,1.7540908945454545,0.18187816509956403,38.58999968
1121252,2017-08-23,2017-08-23,1178,144565,30-34,M,63,69,67,11139.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121254,2017-08-22,2017-08-22,1178,144565,30-34,M,63,64,65,124005.0,11,21.84999979,4.0,1.0,8.870610056046127e-05,1.986363617272727,0.17620257078343615,21.84999979
1121255,2017-08-22,2017-08-22,1178,144565,30-34,M,63,64,67,20423.0,1,1.960000038,1.0,0.0,4.896440287910689e-05,1.960000038,0.09597023150369682,0.0
1121261,2017-08-22,2017-08-22,1178,144567,30-34,M,64,67,65,103001.0,14,22.32000005,1.0,0.0,0.00013592101047562644,1.594285717857143,0.21669692575800234,0.0
1121262,2017-08-30,2017-08-30,1178,144567,30-34,M,64,66,67,447420.0,66,110.2399991,7.0,2.0,0.00014751240445219258,1.6703030166666668,0.2463904141522507,55.11999955
1121263,2017-08-30,2017-08-30,1178,144567,30-34,M,64,66,69,156101.0,19,29.75000048,2.0,2.0,0.00012171606844286712,1.5657894989473684,0.19058174182100052,14.87500024
1121264,2017-08-30,2017-08-30,1178,144567,30-34,M,64,70,67,93015.0,12,18.47000015,1.0,0.0,0.00012901144976616675,1.5391666791666667,0.1985701247110681,0.0
1121265,2017-08-22,2017-08-22,1178,144568,30-34,M,65,70,68,145398.0,23,36.24000025,1.0,0.0,0.00015818649499993123,1.5756521847826088,0.24924689644974485,0.0
1121269,2017-08-22,2017-08-22,1178,144568,30-34,M,65,67,67,296413.0,50,76.43999958,3.0,1.0,0.0001686835597628984,1.5287999916000001,0.2578834247485772,76.43999958
1121273,2017-08-22,2017-08-22,1178,144569,30-34,M,2,4,4,9370.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121274,2017-08-22,2017-08-22,1178,144569,30-34,M,2,4,7,63785.0,7,11.80000019,6.0,2.0,0.00010974367014188289,1.685714312857143,0.18499647550364506,5.900000095
1121275,2017-08-22,2017-08-22,1178,144569,30-34,M,2,8,3,118522.0,14,26.81999981,2.0,1.0,0.00011812153018005096,1.915714272142857,0.22628710121327683,26.81999981
1121276,2017-08-22,2017-08-22,1178,144569,30-34,M,2,5,5,240123.0,38,65.67000115,5.0,4.0,0.00015825222906593704,1.728157925,0.27348484380921445,16.4175002875
1121277,2017-08-23,2017-08-23,1178,144570,30-34,M,7,9,13,169108.0,20,32.24000025,2.0,1.0,0.00011826761596139745,1.6120000125,0.1906473984081179,32.24000025
1121278,2017-08-23,2017-08-23,1178,144570,30-34,M,7,13,10,1044442.0,142,245.5999999,22.0,8.0,0.00013595776500753513,1.729577464084507,0.23514948642432992,30.6999999875
1121279,2017-08-24,2017-08-24,1178,144570,30-34,M,7,10,13,93891.0,11,17.6400001,5.0,3.0,0.00011715712901130034,1.6036363727272729,0.1878774334068228,5.880000033333334
1121282,2017-08-24,2017-08-24,1178,144570,30-34,M,7,11,10,185823.0,25,38.54999936,4.0,1.0,0.0001345366289425959,1.5419999744000001,0.2074554783853452,38.54999936
1121284,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,175631.0,23,40.75999951,1.0,0.0,0.00013095638013790276,1.7721738917391305,0.2320774778370561,0.0
1121285,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,37187.0,4,6.370000005,1.0,0.0,0.00010756447145507839,1.59250000125,0.1712964209266679,0.0
1121286,2017-08-24,2017-08-24,1178,144571,30-34,M,66,67,69,10991.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121287,2017-08-24,2017-08-24,1178,144571,30-34,M,66,69,69,344618.0,51,89.76000047,3.0,1.0,0.00014798994829057102,1.7600000092156862,0.2604623103552339,89.76000047
1121289,2017-08-24,2017-08-24,1178,144572,35-39,M,10,14,13,98066.0,9,16.1500001,1.0,0.0,9.177492708991904e-05,1.7944444555555554,0.16468500907552056,0.0
1121290,2017-08-24,2017-08-24,1178,144572,35-39,M,10,13,12,770749.0,100,189.1299984,13.0,3.0,0.0001297439244163794,1.891299984,0.24538468217279555,63.0433328
1121291,2017-08-24,2017-08-24,1178,144572,35-39,M,10,16,14,52553.0,5,8.529999852,1.0,0.0,9.514204707628489e-05,1.7059999704,0.16231232949593744,0.0
1121292,2017-08-23,2017-08-23,1178,144572,35-39,M,10,15,16,362296.0,39,67.77000129,7.0,3.0,0.0001076467860533928,1.7376923407692306,0.18705699563340472,22.59000043
1121293,2017-08-23,2017-08-23,1178,144572,35-39,M,10,16,13,427729.0,50,96.8999989,4.0,1.0,0.00011689644611424524,1.937999978,0.22654530999768546,96.8999989
1121296,2017-08-23,2017-08-23,1178,144573,35-39,M,15,17,19,180351.0,21,37.13000011,1.0,1.0,0.00011643960942828152,1.7680952433333332,0.20587631956573568,37.13000011
1121297,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,16,187329.0,29,53.15999961,2.0,1.0,0.00015480785142716824,1.8331034348275863,0.28377880418942075,53.15999961
1121300,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,17,782894.0,118,192.9299995,5.0,2.0,0.0001507228309324123,1.634999995762712,0.24643182793583807,96.46499975
1121302,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,22,1206533.0,128,236.1199988,17.0,6.0,0.00010608909992515746,1.844687490625,0.19570123552360358,39.35333313333333
1121303,2017-08-23,2017-08-23,1178,144574,35-39,M,16,19,21,84494.0,7,12.57000017,2.0,0.0,8.284611925107108e-05,1.79571431,0.14876796186711483,0.0
1121304,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,20,94257.0,7,12.5800004,1.0,1.0,7.426504132319085e-05,1.7971429142857143,0.1334648927931082,12.5800004
1121309,2017-08-23,2017-08-23,1178,144575,35-39,M,18,24,20,131060.0,16,28.04999959,2.0,1.0,0.0001220814893941706,1.753124974375,0.21402410796581717,28.04999959
1121310,2017-08-23,2017-08-23,1178,144575,35-39,M,18,21,19,341603.0,50,83.48000121,4.0,2.0,0.0001463687379794674,1.6696000242,0.2443772484726422,41.740000605
1121311,2017-08-30,2017-08-30,1178,144575,35-39,M,18,20,24,140749.0,19,30.4799999,1.0,1.0,0.0001349920780964696,1.6042105210526316,0.21655571194111503,30.4799999
1121312,2017-08-30,2017-08-30,1178,144575,35-39,M,18,19,21,102525.0,13,20.29999983,2.0,1.0,0.00012679834186783711,1.5615384484615384,0.1980004860277981,20.29999983
1121316,2017-08-28,2017-08-28,1178,144576,35-39,M,19,23,23,447952.0,68,131.5799983,8.0,1.0,0.0001518019787834411,1.934999975,0.29373682515090904,131.5799983
1121317,2017-08-28,2017-08-28,1178,144576,35-39,M,19,25,23,76355.0,9,14.62999988,2.0,0.0,0.00011787047344640168,1.625555542222222,0.19160500137515551,0.0
1121319,2017-08-28,2017-08-28,1178,144577,35-39,M,20,26,26,256598.0,38,64.46999931,6.0,1.0,0.0001480915673543831,1.6965789292105264,0.25124903276720784,64.46999931
1121321,2017-08-28,2017-08-28,1178,144577,35-39,M,20,21,21,127476.0,21,30.15000057,3.0,2.0,0.000164736891650193,1.4357143128571428,0.2365151131977784,15.075000285
1121322,2017-08-28,2017-08-28,1178,144577,35-39,M,20,22,24,237603.0,37,62.25000024,5.0,2.0,0.00015572193953780045,1.682432438918919,0.26199164252976603,31.12500012
1121327,2017-08-28,2017-08-28,1178,144578,35-39,M,21,22,22,271091.0,42,78.03999984,3.0,1.0,0.00015492952550988414,1.8580952342857142,0.28787381300006265,78.03999984
1121330,2017-08-28,2017-08-28,1178,144578,35-39,M,21,23,22,21743.0,2,3.400000095,1.0,0.0,9.198362691440924e-05,1.7000000475,0.15637217012371799,0.0
1121333,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,25,88970.0,10,14.8300004,2.0,0.0,0.00011239743733842868,1.4830000399999999,0.16668540406878724,0.0
1121334,2017-08-28,2017-08-28,1178,144579,35-39,M,22,24,26,108362.0,13,22.42999983,1.0,1.0,0.00011996825455417951,1.7253846023076922,0.20699137917351101,22.42999983
1121335,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,23,188596.0,27,44.14000034,3.0,0.0,0.00014316316358777492,1.6348148274074075,0.23404526257184669,0.0
1121336,2017-08-27,2017-08-27,1178,144579,35-39,M,22,24,24,275080.0,43,69.65999997,4.0,3.0,0.0001563181619892395,1.6199999993023255,0.2532354223135088,23.21999999
1121337,2017-08-27,2017-08-27,1178,144580,35-39,M,23,28,28,64647.0,10,16.26999998,1.0,0.0,0.00015468621900474887,1.626999998,0.25167447801135395,0.0
1121338,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,24,31265.0,4,5.789999902,1.0,0.0,0.00012793858947705101,1.4474999755,0.1851911051335359,0.0
1121340,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,28,140147.0,24,42.08000016,2.0,0.0,0.00017124876023032957,1.75333334,0.30025616074550293,0.0
1121341,2017-08-27,2017-08-27,1178,144580,35-39,M,23,26,27,223120.0,40,67.66999984,1.0,0.0,0.00017927572606669058,1.691749996,0.30328970885622086,0.0
1121342,2017-08-28,2017-08-28,1178,144580,35-39,M,23,29,27,104869.0,18,34.07000089,1.0,0.0,0.00017164271615062603,1.8927778272222224,0.3248815273341026,0.0
1121344,2017-08-28,2017-08-28,1178,144581,35-39,M,24,27,27,165177.0,23,41.71999967,4.0,1.0,0.0001392445679483221,1.8139130291304348,0.2525775360370996,41.71999967
1121345,2017-08-27,2017-08-27,1178,144581,35-39,M,24,29,29,84194.0,11,19.56999981,1.0,0.0,0.0001306506401881369,1.7790908918181818,0.2324393639689289,0.0
1121347,2017-08-27,2017-08-27,1178,144581,35-39,M,24,25,28,220581.0,31,57.37,1.0,1.0,0.00014053794297786302,1.8506451612903225,0.26008586414967744,57.37
1121350,2017-08-29,2017-08-29,1178,144582,35-39,M,25,27,31,75804.0,10,17.36999965,2.0,1.0,0.00013191915993878952,1.736999965,0.22914357619650677,17.36999965
1121352,2017-08-29,2017-08-29,1178,144582,35-39,M,25,30,29,368986.0,59,100.289999,0.0,0.0,0.0001598976654940838,1.6998304915254236,0.2717989273305762,0.0
1121353,2017-08-30,2017-08-30,1178,144582,35-39,M,25,30,27,28194.0,3,3.709999919,2.0,0.0,0.00010640561821664184,1.2366666396666666,0.13158827832162873,0.0
1121355,2017-08-29,2017-08-29,1178,144583,35-39,M,26,29,27,99961.0,14,23.2099998,1.0,0.0,0.0001400546213023079,1.6578571285714285,0.232190552315403,0.0
1121359,2017-08-29,2017-08-29,1178,144583,35-39,M,26,28,27,7573.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121361,2017-08-30,2017-08-30,1178,144584,35-39,M,27,28,33,685781.0,103,177.8899992,10.0,1.0,0.00015019372073592007,1.7270873708737864,0.2593976782675519,177.8899992
1121364,2017-08-30,2017-08-30,1178,144584,35-39,M,27,30,28,274222.0,43,66.7700001,2.0,1.0,0.0001568072583527215,1.5527907,0.24348885246260332,66.7700001
1121365,2017-08-30,2017-08-30,1178,144584,35-39,M,27,33,31,110503.0,25,32.67999995,4.0,0.0,0.0002262382016777825,1.3071999980000002,0.2957385767807209,0.0
1121367,2017-08-30,2017-08-30,1178,144585,35-39,M,28,31,29,1447755.0,233,420.5799983,11.0,8.0,0.00016093883288263554,1.805064370386266,0.29050495304799495,52.5724997875
1121368,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,358987.0,52,87.55000067,1.0,0.0,0.00014485204199594972,1.6836538590384615,0.24388069949608202,0.0
1121369,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,826205.0,125,232.3700008,5.0,1.0,0.00015129417033302872,1.8589600064,0.2812498118505698,232.3700008
1121370,2017-08-29,2017-08-29,1178,144585,35-39,M,28,33,32,550954.0,84,150.1400012,3.0,0.0,0.000152462819037524,1.7873809666666667,0.2725091408720147,0.0
1121372,2017-08-29,2017-08-29,1178,144585,35-39,M,28,34,34,378350.0,55,96.48000073,4.0,0.0,0.0001453680454605524,1.7541818314545454,0.25500198422095943,0.0
1121373,2017-08-29,2017-08-29,1178,144586,35-39,M,29,32,33,492784.0,56,95.5100013,7.0,4.0,0.0001136400532484821,1.7055357375,0.1938171720266892,23.877500325
1121374,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,35,327158.0,43,72.3100003,6.0,2.0,0.00013143496414576444,1.6816279139534884,0.22102470457699336,36.15500015
1121375,2017-08-29,2017-08-29,1178,144586,35-39,M,29,31,35,9921.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121377,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,30,59390.0,5,9.209999919,5.0,3.0,8.418925745074928e-05,1.8419999837999999,0.1550766108604142,3.069999973
1121378,2017-08-29,2017-08-29,1178,144586,35-39,M,29,33,33,1040330.0,147,254.2500038,13.0,2.0,0.0001413013178510665,1.729591862585034,0.24439360952774603,127.1250019
1121379,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,35,49422.0,6,11.17000031,1.0,0.0,0.00012140342357654485,1.8616667183333335,0.22601271316417793,0.0
1121380,2017-08-29,2017-08-29,1178,144587,35-39,M,30,35,32,131091.0,18,34.23000026,3.0,1.0,0.00013730919742774102,1.901666681111111,0.26111632575844257,34.23000026
1121381,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,36,95691.0,15,25.26000011,1.0,1.0,0.00015675455371978557,1.6840000073333334,0.2639746696136523,25.26000011
1121390,2017-08-29,2017-08-29,1178,144588,35-39,M,31,32,36,15513.0,1,1.289999962,1.0,0.0,6.44620640752917e-05,1.289999962,0.08315606020756784,0.0
1121391,2017-08-20,2017-08-20,1178,144589,35-39,M,32,33,33,382537.0,63,113.9900012,4.0,3.0,0.00016468995156024123,1.8093650984126983,0.2979842504123784,37.99666706666667
1121394,2017-08-20,2017-08-20,1178,144589,35-39,M,32,37,33,461356.0,64,121.0999982,6.0,3.0,0.0001387215079027909,1.892187471875,0.26248709933326975,40.36666606666667
1121395,2017-08-23,2017-08-23,1178,144589,35-39,M,32,38,34,392541.0,53,98.70000017,3.0,2.0,0.00013501774336948242,1.8622641541509433,0.2514387036513383,49.350000085
1121398,2017-08-23,2017-08-23,1178,144590,35-39,M,36,39,38,35088.0,5,8.800000072,1.0,1.0,0.00014249886000911993,1.7600000143999999,0.2507979956680346,8.800000072
